id,category,text_,subjective_claim_count,objective_claim_count,experiential_detail_claim_count,positive_affect_claim_count,negative_affect_claim_count,uncertain_claim_count,category_specific_claim_count,text_sentiment
2448.0,Electronics_5,Got this for my nephew's playroom and honestly it's a hit. Hours of creative doodling without any screen time. Would definitely recommend to parents trying to keep little ones entertained the old-school way.,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2449.0,Electronics_5,"I have a sony a6000 and i ordered the Nikon version. I didn't need the receiver because I also ordered the YN-560 III speedlights which have a built in radio receiver. Worked like charm, triggered by the camera. No TTL but who cares about TTL? i like to ability to manually set my flash power levels the right effect i desire",2.0,3.0,1.0,1.0,0.0,0.0,3.0,1.0
2450.0,Electronics_5,This case has held up perfectly for months with zero signs of wear. The magnetic closure is super sturdy and keeps my tablet securely shut in my bag. Really impressed by how slim it stays while still feeling protective.,1.0,2.0,0.0,1.0,0.0,0.0,2.0,2.0
2451.0,Electronics_5,"Fits my iPad 2 ""naked"". But ** WILL NOT ** fit it when it's in its protective case. It will not fit your iPad if you're iPad is in any type of protective case.",0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0
2452.0,Electronics_5,"I bought the 8CH 4 camera system for our office. Our office is all on one level and the width of the office is about 150 feet. The main NVR unit if located about 80 feet from the farthest camera with only a partial wall between the unit and farthest camera. Out of the box the system is easy to use. The screen you use to specify the time the cameras should record motion is cumbersome because it is a grid of rectangle 24 (hours) x 7 days and if you make a mistake you cannot uncheck a box and thus need to start over. The android app for viewing the cameras works well and so does the desktop app. If you need more than 4 cameras, all you need to do is buy the additional cameras, up to 4 more for a total of 8. Pairing the camera with the system is easy. If you need the signal to go through cinder-block walls you may want to consider another system. I had one camera in our warehouse at about 200 feet away with a cinder block separating the warehouse from the front office NVR. I got intermittent results in terms of the signal reaching the NVR. Other reviews I read stated you can replace the antenna's on the cameras to boost the range and signal strength, but the antenna's on my camera do not twist off nor could I pull them off. These cameras detect motion and it may be helpful to realize that ""motion"" is anything that causes pixels to change. We were getting false motion alerts because sunlight bouncing off of outside nearby moving traffic was reflecting on a wall and the camera nearby was picking this up. In terms of ""night vision"" the cameras work best if there is a little bit of light. If I needed to buy a system for my house I would consider this system.",3.0,12.0,6.0,2.0,3.0,1.0,10.0,0.0
2453.0,Electronics_5,"bought this for the media pc in my bedroom. the only thing I don't like about it is the touch pad, but I don't want to have to deal with trying to use a mouse in bed...",1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2454.0,Electronics_5,"Does the job, just a bit lighter than expected.",1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2455.0,Electronics_5,"The magnetic closure is so weak it might as well not exist. I'd close the cover and it would just flap open in my bag, leaving the screen totally exposed. Waste of money.",1.0,1.0,1.0,0.0,1.0,1.0,1.0,-2.0
2456.0,Electronics_5,"I wasn't expecting much after my last tablet charger was so sluggish, but this Pwr+ unit is genuinely quick. My N8000 hits full battery way faster than I thought possible, and it's been rock-solid reliable for a few weeks now.",1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
2457.0,Electronics_5,"Perfect for first-time builders who want a solid, hassle-free board.",1.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0
2458.0,Electronics_5,"I am amazed. These are light and comfortable. They will not fit ""out of the box. "" The headphone's design has rings that you can remove and shave down so the pads fit. 1/4 inch of ring will hold these pads perfectly. Exercise caution when stretching the pads over the rings. They can tear easily. After getting the pad onto the ring, just snap it back onto the ear piece.",1.0,4.0,2.0,1.0,1.0,0.0,4.0,1.0
2459.0,Electronics_5,"I wanted to like this cooler, but the whole thing ended up being a mixed bag. On my old RX 580, the main mounting plate felt slightly warped and didn't sit perfectly flat against the GPU die even after several reseating attempts. I had to use a thicker thermal paste to fill the uneven gap, which isn't ideal. The extra mini heatsinks are a nice thought, but the included adhesive pads were weak and two fell off within a week. Performance-wise, temps dropped around 8 degrees under load, so it's not a total failure. Still, for the price, I expected way better quality control and less hassle during installation. It's functional but left me a bit disappointed.",4.0,4.0,3.0,1.0,3.0,0.0,5.0,0.0
2460.0,Electronics_5,"Didn't expect much for the money, but the glass is clear and the UV filter threads on smoothly. Slight color cast in certain light keeps it from perfect.",1.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0
2461.0,Electronics_5,Perfect for students and casual photographers who just need a reliable backup without spending much. Solid little drive for everyday file transfers.,2.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0
2462.0,Electronics_5,"These little guys fit perfectly in a standard junction box. Setup was painless, though the app could use a minor polish. For the cost, I'm genuinely impressed, my whole upstairs now has clean, hidden smart lighting without any wiring headaches.",2.0,2.0,1.0,1.0,0.0,0.0,2.0,1.0
2463.0,Electronics_5,"I grabbed this mouse expecting maybe six months out of it for the price, but it's been rock-solid for over two years. It's light, responsive, and the scroll wheel still clicks like day one. For ten bucks I figured I'd get something flimsy, instead it outlasted my last ""premium"" mouse easily. Zero complaints.",1.0,3.0,1.0,1.0,0.0,0.0,2.0,2.0
2464.0,Electronics_5,"Fits my tablet pretty snug and the stand positions are handy, though it's slightly heavier than I expected. Feels protective, but the material picks up lint faster than I'd like.",3.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0
2465.0,Electronics_5,"I've gone through a couple pairs now and the soft headband is really comfortable for side sleeping. That part I genuinely like. But the charging port cover started peeling off after just a few weeks, and the battery life seems to drop noticeably after a month of nightly use. For the price I expected a little more durability.",2.0,2.0,1.0,1.0,1.0,0.0,2.0,0.0
2466.0,Electronics_5,Pleased with how snappy and reliable this thing runs my streaming setup every day.,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2467.0,Electronics_5,"great light, super bright and its color rating is damn near perfect.",2.0,1.0,0.0,2.0,0.0,0.0,1.0,2.0
2468.0,Electronics_5,This cable works great and I didn't have to take out a small loan to pay for overkill packaging and marketing hype. It transfers all the signals for all the speakers from my DVD player to my 5.1 receiver with no problems. I have yet to hear the much more expensive brand cables deliver that much more performance to justify their expense. If you are not using HDMI then get these cables for your system.,2.0,2.0,1.0,1.0,0.0,0.0,2.0,1.0
2469.0,Electronics_5,"Wasn't expecting such clear overhead effects from speakers this compact, really fills the room without being overpowering.",1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2470.0,Electronics_5,"Perfect for my home office setup, crisp display and super easy to connect. I'd recommend it to any remote worker.",1.0,2.0,0.0,1.0,0.0,0.0,2.0,2.0
2471.0,Electronics_5,"5 stars for customer service! Like many other reviewers on this product, the battery from Anker lasts about 7-8 months before the battery starts to swell up and making the mouse track un-clickable and the battery drains out in under 35 minutes. I contacted AnkerDirect recently through their seller page and told them about my battery issue. They asked for pics of the the battery and sent me a return label to mail in the old battery for a replacement covered under the warranty. Easy Peasy. If only all companies were this awesome. I would deal with AnkerDirect again in a heartbeat. Now for the product itself...4 stars. I have a mid 2010 macbook, and its basically been hanging onto its electronic life by a thread. When I had to replace the original battery that came with my macbook, I didn't want to invest in a Apple battery because I wanted to only squeeze out another 18 months with my mac before upgrading to a new laptop. So this was the way to go for me, especially with the warranty. After installing, it worked great and held a charge for a good 2-3.5 hours depending on how many apps/windows were open until around the 7 month of use. If purchasing this battery keep in mind that there is a chance that you will have to replace it within a year through the warranty. If it's not a big deal to you, don't hesitate and get this battery.",5.0,10.0,5.0,3.0,2.0,1.0,6.0,1.0
2472.0,Electronics_5,"My case arrived a full day earlier than expected, which was a nice surprise. It was packed in a sturdy box with foam inserts keeping everything snug, no scuffs or dents at all. Pulling it out, the material immediately felt premium, with tight stitching and a smooth but grippy finish. The zippers glide effortlessly and don't snag. I was honestly impressed by how lightweight yet protective the whole thing feels right out of the package. Popped my Fuji XE4 with the 27mm pancake in and the fit is just spot on, snug around the body with zero wiggle, and there's still a little room for a spare battery. Great first impression.",3.0,4.0,5.0,3.0,0.0,0.0,3.0,2.0
2473.0,Electronics_5,"It's okay for $30, but the band started peeling within a month and the battery barely lasts through a single workout. I guess you get what you pay for, fine for casual use but not reliable.",3.0,2.0,1.0,0.0,2.0,0.0,2.0,0.0
2474.0,Electronics_5,This speaker will fill a good sized room and the bass is great. I use it for teaching and the students can always hear the music.,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
2475.0,Electronics_5,"I purchased this television in September 2012, it is now April 13, 2013 and I'm still impressed with the picture. Watching local television station without cable and the picture is crisp. Play Station Games are awesome full of high definition and color, Blue rays come out nice. What I love the most is that My new laptop has HDMI and so does this television and watching whatever I play on my computer comes out Beautiful on this television. I took it off the stand and hung it up on the wall and no matter where I have it facing I get no glare from daylight.",5.0,3.0,4.0,4.0,0.0,0.0,3.0,2.0
2476.0,Electronics_5,"Stayed put for weeks now, no peeling at all, still crystal clear.",0.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
2477.0,Electronics_5,"This card crushes 1440p gaming if you're coming from something older. I'm hitting smooth frames in Cyberpunk and Forza Horizon 5 without touching any sliders. Thermals stay surprisingly chill, too. Honestly, it's perfect for someone building their first high-refresh rig and wanting max settings without tinkering. I'd tell any mid-range upgrader to just grab this.",3.0,1.0,1.0,2.0,0.0,0.0,1.0,2.0
2478.0,Electronics_5,Very easy install and seems to work well with Dragon Naturally Speaking.,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
2479.0,Electronics_5,"Works fine, bit very slow loading up and reading cd's.",0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0
2480.0,Electronics_5,"Picked this up thinking it would be a quick setup for my home office. What a mistake. The instructions are a mess and the software installer kept hanging halfway through. After an hour of restarting my computer and trying different USB ports, I finally got someone on the phone. They ran me through the same steps I already tried, then casually mentioned my unit was considered out of support because of some internal manufacturing date policy, even though I literally just opened the box. I've never heard anything so ridiculous. The connection drops constantly and the range is pathetic compared to my old device. Complete waste of money and an afternoon. Do yourself a favor and look elsewhere.",4.0,3.0,4.0,0.0,4.0,0.0,3.0,-2.0
2481.0,Electronics_5,"I've had this on my phone for about three months now and it's held up really well. Dropped it a couple times on concrete and not a scratch on the case or my phone. The thin profile still feels solid, edges haven't warped at all. Only knock is it's a bit slick at first, but once it breaks in grip improves.",2.0,3.0,3.0,1.0,0.0,0.0,3.0,1.0
2482.0,Electronics_5,"I bought this based on reviews, composition and price. I needed a protective case for my portable HDs and in researching, decided to try this model. I am not comfortable with soft cases and felt that some form of hard case was necessary for protection. The case measures externally approximately 7"" x 4-1/4"" x 1-3/4"". The interior storage cavity measures approximately 6"" x 3-1/2"" x 1-1/2"". The outer covering is a tight weave synthetic fabric laid over a stiff plastic shell. All observable stitching is single-stitch. From what I can feel, the plastic does have some give but is reasonably stiff. The interior has soft, fabric covered foam padding covering only one flat side and not the edges. It appears to be approximately 1/4"" or less thick. There is a 1"" wide elastic band for HD retention. The other side of the interior (which has no foam padding) has a mesh pocket approximately 3"" deep by 3-1/2"" wide. The exterior of the case has a fabric pocket measuring approximately 3"" x 6-1/2"". There are no straps or velcro. The material appears to be some form of thin neoprene. I noticed in the reviews that some mentioned that the zipper can be faulty. In my particular case there appears to be no problem and zipping the case open or shut presented no discernable difficulties. Long-term durability remains to be seen.. The zipper pull has a oblong hard rubber tab attached to it. This case fits my portable HDs with room to spare. The elastic band holds the devices securely, although how long it will retain adequate elasticity remains to be seen. I use the exterior storage pocket for the HD cables as I am not comfortable having the cable with the USB connections rubbing against the HD on the other side of the case interior. I feel that this case is adequate for casual use but I would like to see if there are cases with foam padding all around.",3.0,16.0,10.0,0.0,0.0,3.0,16.0,0.0
2483.0,Electronics_5,Product was instantly recognized by the latest windows 10 build. Connects to the 5ghz channel on my router flawlessly and keeps it's connection. The only driver i had to install was for the bluetooth feature which was painless and quick. Also to note it's connected via AC wireless protocol which is great!,1.0,4.0,0.0,1.0,0.0,0.0,4.0,1.0
2484.0,Electronics_5,"I just moved to a new city and was constantly getting lost so I wanted to buy an easy-to-use GPS unit. I've never owned a GPS before so I can't compare this product to others, but I was able to make good use of this unit within minutes of taking it out of the box. The touch display and menu navigation are quite user friendly. It took me a while to figure out the best settings, though. One thing to watch for is whether you are set for it to give the shortest route or the fastest route. The shortest route will often take you on some pretty bizarre journeys, while fastest route will generally get you onto the major arteries and highways that you'll most likely want to use and remember. Another thing it took me a while to realize is that you can change the default screen settings to tell you the direction of travel you are going in. I find that more useful than displaying the time to my destination, which in my experience the device consistently underestimates. Also not sure why they bothered to have the device tell you your speed, since cars already have speedometers. Still, a very handy device that I now find almost indispensable.",5.0,4.0,6.0,1.0,1.0,2.0,6.0,1.0
2485.0,Electronics_5,Perfect for casual collectors who just want peace of mind before hitting play on an older disc.,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2486.0,Electronics_5,"Wasn't sure it'd fit my everyday carry, but it's way more practical than I thought and looks great.",2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
2487.0,Electronics_5,"Order arrived two days early in a sturdy little box, no damage at all. Took it out, plugged it in, and my phone jumped to 70% in what felt like 20 minutes. Honestly impressed right out of the gate.",1.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0
2488.0,Electronics_5,Bought as a gift and the sound quality seriously impressed both of us right away.,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2489.0,Electronics_5,"Swapped my old bulky laptop for this ThinkPad and couldn't be happier. The 15.6"" screen is crisp, build feels sturdy, and it handles daily tasks without a hiccup. For the price, it's an absolute steal, premium quality without the premium cost.",2.0,2.0,0.0,2.0,0.0,0.0,2.0,2.0
2490.0,Electronics_5,Improved design and ease of use compared to predecessor product GSC-10. I would give 5 stars were it not for the rubber band attachments. How well will they survive 500-600 mile months in all kinds of weather? I will probably inspect these frequently and look for replacement alternatives. Sync and programming were easy with my Edge 500. But.... rubber bands for a constantly moving part???????,2.0,2.0,1.0,1.0,2.0,1.0,3.0,0.0
2491.0,Electronics_5,"I'll be honest, I didn't expect much for the price. Figured it'd feel flimsy or look cheap in person. But it fits my Fire like a glove and the texture actually makes it easier to grip without slipping. The wake/sleep function works instantly every time. For everyday protection that doesn't add bulk, it totally overdelivers.",3.0,2.0,2.0,2.0,0.0,0.0,3.0,1.0
2492.0,Electronics_5,They seemed to be of decent quality until I opened the head piece a little too far and the plastic split. I've had them for 1.5 years but I planned on using them a lot longer. I only use them at the office so I expected them to last longer than my apple buds that I've had for 3 years. I wish people would make products that last a reasonable amount of time. It makes me apprehensive to order products from companies I don't know.,3.0,2.0,1.0,0.0,2.0,0.0,2.0,-1.0
2493.0,Electronics_5,"Using this as camera bag and purse. A bit bulky, but it protects my camera well and is very stylish!",2.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
2494.0,Electronics_5,This did not work on the tablet that I have. its not universal. So saying it works on all devices thats not so.,0.0,2.0,0.0,0.0,0.0,0.0,2.0,-1.0
2495.0,Electronics_5,I am really pleased with the whisks and glad I ordered them. As for their appearance I like there warm cheery colors and the handles are comfortable in the hand. They perform well while using them and cleaning them is a breeze. They will not harm the coating on your skillets.,3.0,1.0,0.0,3.0,0.0,0.0,1.0,2.0
2496.0,Electronics_5,I haven't had the need to switch back and forth between my Tivo and Roku yet so I don't know how that will go but the unit seems to work well.,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
2497.0,Electronics_5,"I bought the original Devastator in blue and found it to be pretty good but hard to see the keys. When I saw a review for this on hardwarecanucks.com I knew I found an answer to my problem. I found some replacement keys from Roswell and decided to experiment. The keyboard now looks fantastic and is easier to read/use now that the keys use white paint. The mouse is exactly like the previous incarnation which means it's pretty good. 3 settings, 5 buttons and some cool headlight-esc LEDs at the front as well as some on the palm rest area.",3.0,5.0,2.0,2.0,1.0,0.0,4.0,1.0
2498.0,Electronics_5,"Got these to game on my PS4 and they've been rock solid since day one. Super light on the ears even during long sessions, and the sound is crisp for the price. Mic picks up my voice clearly with zero static, and the inline mute is handy. Honestly didn't expect this level of comfort and performance for what I paid. Solid buy.",2.0,3.0,1.0,2.0,0.0,0.0,3.0,2.0
2499.0,Electronics_5,The reinforced strain relief on this Belkin cable is a game changer. No more fraying near the connector after months of daily plugging and unplugging.,1.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0
2500.0,Electronics_5,"The radio offers pretty solid features. I just had it installed and pretty happy for the most part. The Bluetooth is excellent, I've had to play with the EQ because it won't sound right out the box, but once you adjust the audio settings, it's a beast. I also turned up the Bluetooth audio level and now Google Music sounds pretty awesome. I like how I an have music and Google Maps running and it lowers the music for directions. USB - The USB gave me an ""Error 19"" but noticed my Nexus 5 goes into charging mode when I plug it into the stereo. All you have to do is drop the notification bar and change it from ""Charging"" to ""MTP"". I don't carry music so I have no need for it. I actually wanted the USB for charging, but that's very disappointing. It charges at 80mAh - 110mAh which is poor and means my phone loses battery while plugged in and using Bluetooth. I drove for 15 mins and my battery went down like 8%. Most of my charges never drop below 500mAh, most give me over 1000mAh. Aux - My Sirius Starmate 2 is using the auxiliary input. It sounds fantastic! I have ditched the FM transmitter and Howard Stern and the music channels come in very clear. I don't know why I waited so long to upgrade my stock radio. This stereo is connected to my factory Rockford Fosgate and it sounds better than my Nissan RF dash unit. All in all, this radio, parts and install cost me a solid $210 or so. A bit more than I was expecting but worth the price. Rating - I gave it a 4 only because the sufficient lack of USB charge. It's pretty useless for charging for me.",6.0,10.0,7.0,4.0,3.0,0.0,10.0,1.0
2501.0,Electronics_5,"I've been using this drive daily for about four months now, and it's held up surprisingly well. It's survived a couple accidental drops from my desk and still runs quietly without any hiccups. Transfer speeds stay consistent even after long sessions moving large video files. No overheating issues either, which I was a bit worried about at first. Honestly, for the price, the build quality feels solid and I'm pretty confident it'll last a good while longer.",2.0,4.0,3.0,2.0,0.0,1.0,4.0,1.0
2502.0,Electronics_5,"UPDATED REVIEW (2 YEARS LATER): Only recommend this product if you're going to lay it flat on the floor. If you're trying to stick to a wall, forget about it. It WILL not stay. Very solid and well-made product. Took some getting used to stuffing speaker cable inside. I used the entire length and didn't need to cut into. Worked out very nicely after all was said and done. The double-side tape took a minute to get the backing off, but once I did, it was SUPER STRONG. Hopefully, it stays stuck to my tile flooring and I never have to worry about unsightly cables again. Much thicker than I had anticipated.",3.0,5.0,4.0,2.0,1.0,0.0,5.0,1.0
2503.0,Electronics_5,"Bought this to supplement a Baby camera (DCS-825L) that no longer works in the dark, unfortunately the IR must be a different frequency because you can't even see it. I gave this 5 stars because I tested it on another camera I have and it lit up the area very well. I kept the product to future use.",1.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0
2504.0,Electronics_5,"I've been using these earbuds daily for about two months now, mostly during workouts and the occasional rainy run. Honestly, I was half-expecting them to give up after a few weeks, but they've held up surprisingly well. I accidentally dropped one on concrete twice and it barely has a scuff. The charging case has survived being tossed into a gym bag with keys and loose change, still snaps shut perfectly. Sound quality hasn't degraded at all either. They've been sweated on, caught in drizzle, and still connect instantly every time. For something this lightweight, the build is solid. I'm genuinely impressed they've lasted this long without any issues. Great everyday pair.",3.0,6.0,6.0,2.0,0.0,0.0,6.0,2.0
2505.0,Electronics_5,Don't let the name or the feel of it fool you. This thing is so simple and just works.,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2506.0,Electronics_5,"Surprised by how clean and fast this refurbished drive runs, feels brand new. No hiccups during setup and it's been whisper quiet. Honestly way better than I expected for the price.",2.0,1.0,1.0,2.0,0.0,0.0,1.0,2.0
2507.0,Electronics_5,"I've had these curtains up for about three months now and they've held up way better than I expected. The fabric still looks fresh, no fraying or loose threads even with the cat occasionally batting at the bottom. I toss them in a mesh bag and wash on gentle, then line dry, zero issues. The color stayed rich and didn't fade. Honestly, for how airy they feel, they're surprisingly sturdy. Really happy with how they've lasted.",3.0,3.0,3.0,3.0,0.0,0.0,0.0,1.0
2508.0,Electronics_5,worst usb hub-- installed fake drive on the system and disabled other ports ----STAY AWAY--TOOK OUR TECH 2 HRS TO CLEAR UP THE SYSTEM,1.0,1.0,0.0,0.0,1.0,0.0,1.0,-2.0
2509.0,Electronics_5,Great! I can actually hear the individual instruments on what I am listening to. I love getting really hammered on the weekends and watching Youtube and these Etymotic earphones make my buzz more enjoyable,2.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
2510.0,Electronics_5,It works fine and was a great replacement when I frayed the cord of the original charger. I bought three of them to put in various classrooms.,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
2511.0,Electronics_5,"easy to set up, works great, picked up about 30 channels with a mountain between house and hill where transmitters are at,what else can i say",0.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0
2512.0,Electronics_5,"After a great deal of evaluation, we narrowed my daughter's belated Christmas/Birthday present down to two Sony cameras, the RX10 and this one. My wife and I have Canons and Nikons and others, so we were somewhat surprised to learn that Sony rules the roost in a couple of camera segments. Our daughter likes it and her husband was so impressed that he got the RX10.",3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2513.0,Electronics_5,"Honestly, I didn't expect much for the price, but it charges both my phone and earbuds fast without any hiccups.",1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
2514.0,Electronics_5,"I've been using this lens for a couple of months mostly for weekend hikes and backyard bird watching. It's not a pro-level piece of glass, but for the price it's surprisingly sharp in good light. I pair it with a D5600 and the autofocus keeps up well enough for squirrels and perched songbirds. It does hunt a bit when the light drops, so keep that in mind. The plastic build keeps it light, which I appreciate on longer walks. I'd recommend it to casual wildlife watchers or anyone just getting into nature photography who wants more reach without breaking the bank. If you need low-light performance or tank-like durability, you'll want to spend more, but for sunny day adventures it's a solid companion.",4.0,5.0,3.0,2.0,1.0,0.0,5.0,1.0
2515.0,Electronics_5,Got these for my wife. Sound is much better than the little built-in speakers on her laptop.,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
2516.0,Electronics_5,"I was skeptical about how well this little thing could handle our household of streamers and gamers, but it's been rock solid. We've got three consoles running online matches at once and I can still stream 4K in the living room without a hiccup. The QoS settings were super easy to tweak so nobody gets lag-spiked out of a game. Setup took maybe ten minutes with the app. I also appreciate that it doesn't look like a sci-fi spider on my desk, the design is pretty low-key and clean.",2.0,3.0,2.0,2.0,0.0,0.0,3.0,2.0
2517.0,Electronics_5,"I do like it. It works well. The complaints I have about it are relatively minor: 1) It does use quite a bit of space. To keep the arms from extending beyond the back of my desk (which was important in my particular setting), I had to mount it (drill the hole) almost 12"" in from the back edge of the desk. That places the monitors about 15"" in from the back edge of the desk. 2) Cord management is minimal. The upper of the arms, the cords are simply ""tied under"". The lower of the arms, the cords are held inside by the most complex piece of molded plastic known to man, which must be carefully inserted by a Plastics-Certified Brain Surgeon. I am surprised that they didn't think to allow the cord management to share a hole with the support itself, which would have been handy. 3) It says ""amazon basics"" on a prominent logo right in the middle of the base. I don't need more logos on my stuff, unless you're going to pay me handsomely to display them. (This will work to cover the logo: https://smile.amazon.com/Scotch-Duct-Black-1-88-Inch-60-Yard/dp/B0013AX6FC/) With those complaints, you'd think I'm panning it, but this is a very good monitor arm system, and I'm pretty happy with it. Well made, it seems.",3.0,5.0,3.0,2.0,3.0,0.0,5.0,1.0
2518.0,Electronics_5,Well made and inexpensive system worked perfect for our application.,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
2519.0,Electronics_5,"For what you pay, this little gadget is a steal, snapped right onto my D3200 and feels way sturdier than I expected.",1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
2520.0,Electronics_5,"I really wanted to like this mount for a small camera under the porch ceiling, but the tilt mechanism just gave up after a few months. The plastic tightening knob strips way too easily, so now the camera slowly droops no matter how gently I try to secure it. It's basically useless unless you only ever point it straight down. The metal bracket itself feels sturdy enough, but the pivot joint design is just bad, constant retightening and it still slips a little more each week. Ended up having to wedge a shim in there to keep it in place, which looks terrible. For the price, I expected it to hold a lightweight camera without this much hassle. Disappointing.",3.0,5.0,3.0,0.0,3.0,0.0,5.0,-1.0
2521.0,Electronics_5,Great Binoculars....small enough to carry in a purse and great viewing.,1.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0
2522.0,Electronics_5,"I was using a mechanical keyboard that made me have to type at an angle, and the keys had some resistance going down. I didn't care until I noticed that I was having some hand pain. Fearing it might be carpal tunnel, I ended up doing a bunch of hand stretches, and also replaced by keyboard with the amazon basics keyboard I was using before. I think the stretches helped fix damage that was done, and using the keyboard prevented any further damage from building up. My room mate was also developing hand problems, and I brought an amazon basics keyboard for him and told him to use it to help with his hand problems. He said his hand problems are gone too. So, I'm not going to claim that this keyboard fixes hand problems because it could have in fact been a coincidence as me and my room mate were both trying other things to fix our hand issues. But shortly after we switched to the amazon keyboards, our issues were gone, so it *could* be the case that this keyboard helps prevent hand issues for some people.",3.0,0.0,3.0,1.0,1.0,2.0,1.0,0.0
2523.0,Electronics_5,"The ear cups feel cheap and start hurting after an hour, but the noise cancellation is surprisingly solid for the price.",2.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0
2524.0,Electronics_5,Switched from the New Balance Runner. What a difference. It takes me 10-20 seconds to sync most of the time (that was my problem before). Charts look great on Garmin Connect. The screen size is just fine and the watch is pretty small and thin which is great for those runners that don't like weights on their wrists for runs. I highly recommend.,2.0,3.0,1.0,1.0,0.0,0.0,3.0,1.0
2525.0,Electronics_5,"UPDATE: Amazon customer support did an exchange of the defective product free of charge. We had great luck with this keyboard since we first started buying them in 2014. As we've expanded our office, we've added this keyboard from Kensington to each work station. However one of them has sticky keys and we didn't not set up the new office until a few days after the return process closed. Space bar double spaces with each click. Interested to see how customer service handles this.",1.0,3.0,1.0,1.0,1.0,1.0,2.0,0.0
2526.0,Electronics_5,"Decent lock for the price. The 6-foot cable is a bit tighter than I'd pictured, especially looping it around my standing desk's thicker leg. Works perfectly with the Kensington slot and feels sturdy enough for a coffee shop. Just measure your setup first, or you might find yourself repositioning things.",2.0,2.0,1.0,1.0,1.0,0.0,2.0,0.0
2527.0,Electronics_5,"For the money, this little adapter saved me from tossing two perfectly good old drives.",1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2528.0,Electronics_5,Very nice for the money but this cannot hold tight when tilting. It's like you can't tighten it enough with that knob. I had I manfrotto that is pretty much its competitor and paid 3 times as much. If you have a light set up its probably okay. For my set up it does work and the price was great but my manfrotto works 100% with no worries so you still pay for what you get. Benro is value manfrotto is quality. You have to pick which is more important for you,6.0,3.0,1.0,2.0,2.0,0.0,3.0,0.0
2529.0,Electronics_5,Can't beat the price. We were building a new home and wanted these buried in the wall so we needed a lot of them and at this price it did not kill us to do it.,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2530.0,Electronics_5,"I was nervous about manual focus, but the smooth, damped ring on this Rokinon makes nailing sharp shots surprisingly easy. Street photography feels so immersive now, and the compact build balances perfectly on my A6000.",2.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0
2531.0,Electronics_5,Easy to install. Seems like excellent protection for my 8 year old son. comes with a black plastic insert that you must remove to install an ipad. I think the purpose of the black plastic insert is to hold the shape until you install the ipad.,1.0,2.0,0.0,1.0,0.0,1.0,2.0,1.0
2532.0,Electronics_5,"I grabbed this mainly as a secondary device for reading and light browsing before bed, and it fits that role perfectly. The screen is bright enough and text looks clear, which was my biggest concern at this price. It handles e-books and comics without stuttering, and streaming YouTube or casual games works fine as long as you don't push it with heavy multitasking. I'd definitely recommend it for kids, seniors, or anyone who just wants a no-fuss tablet for basic media and web stuff. Battery life is decent, usually lasting me a couple days of sporadic use. Don't expect flagship speed, but for the money it's a solid little workhorse that does exactly what I needed.",3.0,5.0,2.0,2.0,0.0,0.0,5.0,1.0
2533.0,Electronics_5,"We hoped to use these both inside for presentations, as well as outside for backyard family movies. The slightest wind will knock it off the table, and break the feet if they're clamped.",0.0,2.0,1.0,0.0,1.0,0.0,1.0,-1.0
